Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
CREM 20920259 ChIP-Seq GC1-SPG Mouse,1452/5776,2.3704527603288095e-56,1.528942030412082e-53,0,0,1.8442189074723736,236.21066376276215,USP6NL;ATF1;MDC1;ATF2;CHIC2;GMFB;TFRC;PWWP2B;POP4;EHMT2;SPINT2;GHITM;RBPJ;TSEN54;FAM110A;ZFYVE28;PREX1;LIPE;RAVER1;PSMD3;PRKACA;SAMD10;MEF2A;SAP30BP;DAXX;GABARAPL1;SECISBP2;RFX2;RC3H1;RFX3;RFX1;SCAMP1;PRKAB1;SND1;CD2AP;ASPHD1;MTHFD2;EWSR1;PRKAR1A;ZC3H11A;DDIT3;UNC50;RFX5;ORAI1;TBPL1;CLOCK;OPTN;SF1;HS3ST3A1;TTYH3;CDCA4;MEPCE;MYNN;NCAPG;ZC3HAV1;AGAP3;AAAS;GATA2;MRPL12;OAZ1;NCAPH;DEDD2;PRKAR2B;MYO6;AMZ2;PIP5K1C;ATRIP;ATG7;ZBTB7A;EDEM3;LYN;HEXIM2;CREBBP;PRPF38B;JUP;PMM1;NCAPH2;PBX3;EIF2AK3;FN1;MRPL28;LNPEP;NR2F2;GRIN2D;NR2F6;SETX;ABTB1;TBL3;UCK1;TBL2;FAM135A;LAS1L;EIF6;FASN;EZH1;TMEM9B;RNF220;EZH2;ARF1;MTMR10;HEXB;NCAPG2;PRKAG1;MRPL38;MED19;CTCF;ECSIT;PIGW;MRPL41;SHE;TUBA1B;NIPBL;MED13;SMPD4;MRPL40;HEY1;FASTK;RPLP2;JAK2;UPF1;DUSP2;LYPLA1;RING1;SPHK2;MYOF;SLC39A13;JOSD2;FOS;JOSD1;DYNLL2;SLC39A14;MED26;FAHD2A;MED29;LRRC41;DUSP7;PHF20L1;DDB1;TMEFF1;MED22;MED25;INCENP;CDC42EP4;SDHAF1;CKS2;PTRH1;PPARG;PIGM;PAFAH1B3;PAFAH1B1;ARF6;PPARD;LRRC14;SAMD8;OAT;PKN3;SRRT;SLC7A1;MRPL55;GGA1;NRAS;PSMB4;BTAF1;TMEM65;PSMB3;MICALL1;STX6;RICTOR;RABAC1;ATAD1;MBD3;CASP8AP2;EGLN2;SLC16A1;MDH1;MDH2;USP9X;ATRNL1;MBD2;STAT3;SNX21;TARBP2;ARCN1;GATAD2A;TMCO1;BYSL;NUDT21;SPSB2;CENPF;RABIF;CENPI;TAOK1;NCAPD2;UBAP2;CENPN;CIAPIN1;CRAT;GZF1;CDKN3;CCNT2;RASL11B;TMEM167B;ZBTB24;UBE2D2;GMNN;MPV17L2;YY1;LAPTM4A;SMCHD1;STK11;NEK1;SLC16A7;NEK2;PMPCA;PIM3;KPNA2;MAP3K7;KPNA3;SLC16A5;SH3GLB1;BNIP3L;FBXW5;PCYT2;VPS33A;FBXW9;FBXO17;UBE2E1;ATP11B;ZBTB34;CASD1;FBXO11;FBXW2;CDC25A;FAM118B;PIAS1;RBX1;SAP30;ACAP3;FSCN1;SQSTM1;ARL8B;NSMAF;ANAPC2;LRRC58;MAX;SHC1;TROAP;MAZ;ARL1;FOXO3;LIN7C;KRCC1;SBNO1;SLC9A3R1;PMVK;E4F1;NPTX2;MDN1;ZBTB17;NOP14;SDF2L1;BRPF1;BRPF3;ODF2;B3GALT6;HPS5;FBXO30;NDC80;DRAP1;SH3BP5L;G6PC3;TMEM17;SP2;UBLCP1;SP1;STK25;SP3;MDM2;TUBGCP6;PIN1;TUBGCP3;CNTROB;ACO2;LRCH4;ARHGAP11A;ITGB1;SLC25A1;ALAS1;ONECUT1;PTEN;PPWD1;MCM10;BICD2;CDC73;MRPL4;ARL5B;MRPL2;SUMO1;NCK2;PMEPA1;HMG20B;PGLS;DGCR2;PELP1;HSP90AA1;PEG3;ACTR5;VPS13A;ARNT;RAD23A;VEZF1;VPS37B;RABGGTB;ARFGAP3;RAD23B;ARFGAP1;IMPACT;PCCB;C1D;BMP2K;BIRC5;TRIM59;BIRC6;TOP1;BDP1;DCTPP1;PPP1R12C;DTL;SEC22A;AHDC1;PPP1R15B;GTF3C2;SEC23A;ROCK1;UHRF1;ZBTB46;SRF;LENG9;CXXC1;FOXK2;MLLT1;FOXK1;RCHY1;FOXRED1;ZBTB41;RNFT1;PPM1G;CDC42;ZNRF2;KCTD20;U2AF2;FCHO2;KRIT1;E2F1;EIF4H;FEM1C;E2F5;UBQLN4;ATP9B;TRIM44;E2F7;SH2B1;PTPN1;MARCKSL1;NDUFA7;TRIM41;SEC24A;NDUFA6;MYO10;NDUFA5;MMAB;CNBP;LYSMD3;MCOLN1;SLC25A39;NAGK;TRIM39;OCIAD1;STUB1;CCM2;EIF3C;EIF3D;SMAP1;BCAR1;SLC25A36;EIF3A;SLC25A35;SPON1;LPGAT1;SMARCB1;AHCYL1;CERK;CCNH;HHIP;CCNF;TXNDC11;KEAP1;JMJD1C;ZDHHC7;LDLRAD3;THUMPD1;ZDHHC1;RCBTB1;ACTB;TXNDC17;NUBP2;ZDHHC4;CRKL;CDC20;RASSF1;HERC2;TRIM28;SNRPD2;OGFOD2;FBXO4;CCDC96;BCAP29;FAM53B;TRIM26;KIF21A;FAM53A;BSN;SLC12A6;SEC62;TBC1D22A;TMPO;SEC63;SMARCC1;SMARCC2;ENTPD5;MIF;ACTN4;THAP1;PPP1R3F;CDC34;THAP7;LACTB2;CDC37;CCDC86;CD2BP2;FLYWCH1;LAP3;KDELR3;EIF1B;TRIM11;TMEM87B;TBC1D9B;GGNBP2;FOXG1;FBF1;ZBTB1;ACTR3B;CDKN2AIP;UBE2J1;ZMPSTE24;SNX3;TGOLN2;SYNGR1;RACGAP1;PCBP4;DHX36;MIER1;DHX37;RCE1;LYAR;SNX8;ZBED4;WWTR1;EGR1;XBP1;TMEM86A;FAM78A;IQSEC1;SLC10A3;XRCC3;XRCC1;PTK2;SMARCA4;ANLN;ARTN;ID1;NDUFAF3;GRB2;FBXL3;CALM3;FBXL5;CALM1;RCOR1;TMEM151A;PTPRS;PPP1R11;FKBP14;SUV39H1;MRPS12;CCDC124;TECR;INTS10;KIF14;AP2A1;WASL;KIF11;BRCA1;BMI1;AATF;N4BP2L2;RAB22A;B3GNTL1;HERPUD1;ACTR1A;PPP3CB;NUDCD3;MAP1LC3B;PPP3CC;MAP1LC3A;OTUD6B;ARIH1;BBS5;GIT1;NDEL1;COX8A;CCT3;SREBF1;DBNL;ACAD9;ZFR;CACYBP;KIF23;KIF22;ZHX1;ZFX;SYN1;SREBF2;CTTNBP2NL;APRT;IMMP1L;PITPNM1;KIT;DMC1;KIF2C;CD47;CRELD2;PTMA;NAPA;CD63;STX17;INPP1;MRPS34;DOT1L;CRIP2;PRKX;COX5B;COX5A;RELA;EXOSC6;MNT;EXOSC5;PGRMC2;SERTAD1;PNMA1;CAMK2N2;HSF1;EXOSC3;EPS15;RELT;CCT4;PAK4;MON2;YIPF2;SORT1;YIPF5;CRIPT;MIB2;TTC1;PEX10;MYO9B;AP2B1;DOHH;PEX12;YIF1B;TMUB2;KLHL9;MAD2L2;FKBP1A;ETAA1;TTC3;TACC3;TCEA2;AGGF1;NEK11;OTUD4;DCLRE1B;MIDN;NARF;CRTC1;ZFAND3;PHRF1;UBE2Z;COX6A1;YARS2;TXN2;ACTG1;CCND3;FAM174A;KHSRP;PPFIA1;EP300;RPP38;SH3GL1;PCID2;MORC3;SLC30A9;MMGT1;SLC30A5;LMTK3;UBE4A;EEF1A1;BRMS1;TBC1D20;TBC1D24;RAF1;MZF1;CCDC150;KLHL18;RTN3;DDX5;NDUFB10;RBM8A;DDX1;SLC41A3;KLHL17;SLC41A1;KLHL11;KLHL12;RTN4;TIMM50;RAI1;CCNB2;VCPIP1;GRK6;PACSIN2;NPHP3;CAMTA2;TBC1D12;ECT2;NDUFV1;EEFSEC;KLHL25;UBE2B;DENND4A;KLHL26;VDR;UBE2C;DENND4C;KLHL28;PCIF1;KLHL21;NUP153;ANKHD1;HIGD2A;AHI1;UBE2W;PAN3;UBE2S;CCPG1;UBE2T;GNB2;GNB1;UBE2O;LSM14B;MXD3;UBE2M;MXD4;YWHAE;PRR7;ZMYND19;CHD9;PRKCSH;HMGB2;DDX42;CHD5;CHD4;CHD3;CHD2;USE1;CHD1;MYSM1;AFF4;LMNB1;CABIN1;PPP1R9B;SEC61A1;TMEM222;YWHAQ;UBE2Q2;RB1CC1;NUP62;TIMM17B;MYBL2;RBM14;ARHGEF12;TTC32;DDX56;DARS2;DDX54;DDX51;ETV2;NAV2;ETV3;SYNGR3;YWHAZ;ETV5;EPN1;PJA2;CCNA2;PEX7;ELF1;TBC1D2;LMBRD1;ELF2;CREB1;VGF;EEF1D;GORASP2;ATP6V1B2;ATG4B;RRN3;DCTN3;RRBP1;CBL;AGPAT2;AURKB;AURKA;CYTH3;CYTH2;TMEM201;RAB40C;TNKS2;MAT2A;TRA2A;MXI1;ATOH8;BNIP2;RALY;VHL;MTA3;CYTH1;RBM38;ARFGEF1;ATF7IP;MBTPS1;RRM1;RRM2;MIIP;LRWD1;SPATA2L;GALE;GOLPH3;UFM1;REST;TNIP2;CARM1;RBM42;TAF7;KRAS;ERCC6;TAF1;ASB1;SNTB2;RB1;NCKAP1;RPL5;RNH1;RPL31;TRRAP;RRP1;ARPC5L;IPP;DCAF8;SMC3;RPL8;BACH1;DCAF7;FGFRL1;BACH2;RRP9;DCAF6;ELK4;RNF115;RNF114;TFG;ZMIZ1;WDR90;CSPP1;STMN1;RPL36;FDXR;JUNB;IER5;DDX17;VPS18;MECR;NKX2-6;ACOT7;DAPK3;FNDC3B;ATG10;SCRIB;FNDC3A;SOX12;HCFC2;MED6;WDR77;NUP93;DEPDC1B;RNF126;ARMC6;WDR82;CLPP;HMBS;GPR160;FDX1;NUP98;NHLRC2;RPL29;TSPYL4;ASF1B;POM121;RPN2;CTBP1;XPA;XPC;PRKCZ;GNS;HIF1A;PPP3R1;GJC2;PPP4C;RIC8B;CHST12;RAD21;RRS1;CEP72;NUP88;PLCG1;NRBF2;HMOX2;FDFT1;PLK4;BTF3;BARD1;NDFIP1;JUND;SIVA1;RDX;IRF2BP1;TYSND1;NFATC1;PA2G4;MEX3D;ELL2;FOSL2;THAP11;HNRNPL;EHD1;FOSL1;CPEB1;RNF103;EHD4;GPR180;GIPC1;TOLLIP;HNRNPF;HNRNPD;SNAI1;HBP1;CPEB3;CDKN1C;OGFR;BTG1;GMEB2;ELL;PHF20;TCF25;OGG1;CLTC;LPCAT1;CLTA;HIF3A;ING1;CLINT1;UBL3;ING3;GPR137;RRP12;CIC;EMD;CEP55;BRD3;BRD2;TIGD5;NUDC;ELMOD2;TCF12;TERF1;FAM126A;COQ10B;COPZ1;CIT;HADHA;AFTPH;RNF169;TUBB2A;ZEB1;NCOR1;KIFC1;TAL1;TCP1;RCCD1;MGLL;SF3B4;SF3B5;WDR26;CTDP1;USO1;TIMM13;TMEM165;TM9SF3;PPP1R2;PDF;CHN1;RPL13;ANKRD54;BRD9;RPL18;BRD7;BRD4;WWOX;BRF1;PCGF5;CDKN2A;CSNK1A1;WDR18;GLYCTK;NR1H2;PCGF3;RRP1B;SCAF1;HIPK3;DEF6;ADAT3;RNF146;TM9SF2;XAB2;RYBP;RNF149;NFIC;RFWD3;LPCAT3;RLIM;FOSB;HYLS1;VKORC1L1;UHRF1BP1L;AHR;IPO5;PPP1CB;RAB43;TUBB6;CDH4;MAEA;ABHD11;CFL1;GRB10;SMARCAD1;LZTS2;HMGN2;TMSB10;STK32C;GTF2I;PLEKHJ1;HMGN1;CSNK1G3;MAP2K1;RPS9;RPS5;USP2;GTF2F1;RNF40;NRBP1;HIC1;TRAIP;PYGO2;CLIP2;HIC2;CLIP1;ILF3;FKBP8;NHP2;ERF;PGP;TSSK6;ERH;SNRNP25;SNRPC;SNRPB;NOTCH2;FKBP2;RAB5C;CBFB;TNKS;MRI1;HSPBP1;RHOBTB1;RAD51AP1;STIP1;KLC2;BTBD1;BAG3;TTC21B;DVL1;DVL2;ANKRD10;SLC15A4;MCL1;AP1M1;FANCI;ESRRA;CD164;MOAP1;AKIRIN1;RAB4B;TRAPPC5;CCDC15;ASNS;BTBD6;ADAP1;LSM4;CHERP;CDK9;NSFL1C;DAB2;IRAK1BP1;LRFN4;BCL6;P4HA1;LHX2;CPD;MAFG;CNOT3;MAFF;CDK2;NF1;PLEKHM1;TPP2;PLEKHM2;MAFK;SERINC1;REEP6;SERINC3;RAB5A;BCL2L1;EIF4G1;OSCP1;DIDO1;BMPR2;SFT2D3;PLEKHF1;MCM7;MCM8;ZC3H3;WDR4;PTPN23;NAGPA;MTO1;PTBP1;SART1;SIN3B;SGCB;SIN3A;OPA3;UBTF;WDR5;TNPO2;RFC4;REXO1;GGPS1;CKAP2L;RFC2;ZFP91;EDF1;TRAF2;RANGAP1;REXO2;YDJC;DNAJC3;PTP4A1;ASPM;TFDP1;TFDP2;DNAJC5;POLR1C;RPL37A;POLR1D;MCM5;DNAJC9;SOS2;SSX2IP;MCM2;TRABD;MTPN;NFAT5;CEBPB;HDAC2;SMARCD2;TSSC4;CEBPD;HDAC1;WBP2;RAB1B;CEBPG;RNF38;TTK;AMBRA1;FBXL20;DCAF15;FZR1;HIRIP3;PUF60;POLR2A;FIP1L1;RAB23;POLR2E;RAB28;UGGT2;CACNG4;SMARCE1;MLXIP;SPAG7;SLC35A3;SPAG5;AMFR;SEMA4C;ADRM1;FBXL18;DDHD1;CDC42BPB;CDC42BPA;KLF4;GFER;FBXL14;KLF3;KLF2;PNRC2;RAD51;PSAT1;DNAJA3;DOLPP1;CROCC;CEBPZ;POLR3H;MMACHC;TRMT61A;PPIL4;TRMT61B;CCDC61;BET1;SLC35B3;CMAS;WDSUB1;ZMYND8;HDAC11;GOLGA2;GOLGA4;RPS6KA5;RPS19;KAT5;RPL18A;RPS18;FTH1;CHEK1;SAP130;GLUL;ABT1;JMJD4;SLC6A17;SLC35C1;PTOV1;YOD1;MAPK8IP2;TWSG1;RRAGA;COX7A2L;XRN1;GRWD1;AKAP9;XRN2;HECA;UHRF1BP1;PFN1;ATP6V0D1;AURKAIP1;ZFPM1;TELO2;PFN2;CUTA;MACF1;TBCEL;MAOA;FUT11;DCUN1D1;TMTC3;TRMT2A;INPP5B;UGCG;ZNHIT2;SPAST;PDCD11;GSE1;TRPM7;CDR2;NUS1;CDT1;TMEM184C;BCL11A;SLC33A1;GNG12;UBAC1;ZWINT;UBAC2;RPS26;SMU1;STAG1;ZZZ3;CDAN1;ANP32E;ADCK5;RNPS1;ATM;CORO7;TECPR1;BAP1;CD320;RYR1;TOP2B;CLIC4;DAZAP1;SLC35F5;SPPL3;LIMD2;ANKRD9;RPTOR;SLC22A15;HINT3;GUK1;SEC61G;TMED2;UBXN6;PSD;ZYG11B;PRMT5;ZER1;PRMT1;AP3B1;TOPORS;ITFG1;MLF2;RAB33B;B3GNT9;NFX1;HNRNPH1;FAM20B;STRAP;HNRNPH2;ALDOA;UMPS;ATP6V0C;FYTTD1;DTYMK;TOMM40;AKAP8;ZDHHC21;RFNG;TRAK1;BEGAIN;ARNTL;PURB;PSMC3IP;RBM15B;UBTD2;METTL6;CILP2;MAP4K5;MPZL1;CBR4;SUZ12;RANBP2;GINS2;RANBP3;NFYA;MTX1;NFYB;NFYC;AP3D1;RANBP9;TUBE1;GRHL2;RAB11A;RAB11B;TJP1;XPOT;CTNNB1;PRPF31;APBA1;FAU;B9D2;MPHOSPH8;RAB3GAP1;ZWILCH;ROGDI;RASEF;NRM;NUCKS1;TMEM141;TOMM22;TMEM147;ARHGDIA;CHCHD6;NUSAP1;COTL1;AZI2;PDIA3;ALG13;WRNIP1;LZTFL1;DPM1;PACRGL;PHOSPHO1;PRPF6;TBL1XR1;ILVBL;FANCD2;CMPK1;XPR1;ABCG2;ZCCHC8;ATP6V1A;COPB2;ISYNA1;CHRNA5;NOP2;PXN;LTBP4;ARHGAP17;DNAJC25;PLCXD1;PMF1;TRHDE;CAMSAP1;FAM83G;SCUBE1;UBB;DPP8;UBC;DNAJC21;TASP1;ZC3H18;DMAP1;GAS2L1;ATP6V1D;MARK3;SMAD2;KLHDC4;SMAD4;STIL;CPSF1;HSPA5;ASPSCR1;DNAJC13;TDRD3;ATG16L1;DNAJC10;SAE1;NFKBIB;LRP11;GPSM1;KDM5A;KDM5B;USP38;PDE3B;ELAVL1;PKD1;HS2ST1;FHAD1;POLB;SENP6;SNAPC5;SPRED3;GMPPB;SNAPC1;SIX5;SCYL2;SCYL1;KLF10;USP48;SVOP;USP42;IQCE;RPS3A;LSS;KLF16;LATS1;AKT1S1;DNLZ;PFDN2;B4GALT7;LUC7L2;VAC14;CAMK2D;RGS19;ATF6B;PDXP;WIZ;LIN9;SPG7;MOSPD3;USP19;TBRG4;RASD2;UGP2;RPS6KC1;FAM120A;GNA12;MAPK1;ABCF2;BUB1;TCF7L2;KDM4C;CMTM6;SGTA;LIMK1;ZFC3H1;CYHR1;SHCBP1;GDAP2;SLC4A7;SLC4A8;CAPN10;RPS6KB2;CDK2AP2;RGS12;PDE7A;SSBP3,ChEA_2016
